"","CNTYVTD.x","VTDKEY","Biden","Trump","CNTYVTD.y","VTD","vap","anglovap","nanglovap","FENAME"
"1508",730037,1577,91,154,730037,"0037",652,364,288,"CHEROKEE"
"1509",730038,1578,120,113,730038,"0038",872,198,674,"CHEROKEE"
"1510",730042,1579,459,149,730042,"0042",1726,317,1409,"CHEROKEE"
"1511",730043,1580,261,387,730043,"0043",2064,854,1210,"CHEROKEE"
"1512",730044,1581,117,848,730044,"0044",1690,1212,478,"CHEROKEE"
"1513",730045,1582,140,395,730045,"0045",1245,552,693,"CHEROKEE"
"1514",730046,1583,82,492,730046,"0046",851,669,182,"CHEROKEE"
"1515",730047,1584,16,165,730047,"0047",278,214,64,"CHEROKEE"
"1516",730048,1585,68,427,730048,"0048",664,568,96,"CHEROKEE"
"1517",750101,1586,97,610,750101,"0101",2145,906,1239,"CHILDRESS"
"1518",750201,1587,65,507,750201,"0201",1033,763,270,"CHILDRESS"
"1519",750301,1588,53,321,750301,"0301",1124,708,416,"CHILDRESS"
"1520",750401,1589,95,505,750401,"0401",1016,739,277,"CHILDRESS"
"1521",770001,1590,103,653,770001,"0001",1157,1014,143,"CLAY"
"1522",770006,1591,44,257,770006,"0006",486,415,71,"CLAY"
"1523",770008,1592,83,586,770008,"0008",958,854,104,"CLAY"
"1524",770009,1593,35,237,770009,"0009",406,361,45,"CLAY"
"1525",770010,1594,24,201,770010,"0010",306,275,31,"CLAY"
"1526",770011,1595,57,616,770011,"0011",976,864,112,"CLAY"
"1527",770012,1596,26,231,770012,"0012",366,301,65,"CLAY"
"1528",770013,1597,18,98,770013,"0013",144,128,16,"CLAY"
"1529",770014,1598,13,125,770014,"0014",175,160,15,"CLAY"
"1530",770015,1599,34,198,770015,"0015",454,395,59,"CLAY"
"1531",770017,1600,93,663,770017,"0017",968,906,62,"CLAY"
"1532",770020,1601,18,359,770020,"0020",472,444,28,"CLAY"
"1533",770024,1602,19,241,770024,"0024",362,338,24,"CLAY"
"1534",770026,1603,9,137,770026,"0026",192,178,14,"CLAY"
"1535",770027,1604,29,286,770027,"0027",497,411,86,"CLAY"
"1536",770032,1605,9,181,770032,"0032",225,203,22,"CLAY"
"1537",790101,1606,50,195,790101,"0101",451,170,281,"COCHRAN"
"1538",790202,1607,40,260,790202,"0202",443,228,215,"COCHRAN"
"1539",790303,1608,3,56,790303,"0303",69,40,29,"COCHRAN"
"1540",790306,1609,37,178,790306,"0306",411,178,233,"COCHRAN"
"1541",790404,1610,47,120,790404,"0404",443,93,350,"COCHRAN"
"1542",810001,1611,36,392,810001,"0001",623,467,156,"COKE"
"1543",810002,1612,45,447,810002,"0002",656,537,119,"COKE"
"1544",810003,1613,51,397,810003,"0003",728,552,176,"COKE"
"1545",830001,1616,92,926,830001,"0001",1621,1308,313,"COLEMAN"
"1546",830002,1617,110,690,830002,"0002",1140,893,247,"COLEMAN"
"1547",830003,1618,92,781,830003,"0003",1452,1119,333,"COLEMAN"
"1548",830004,1619,122,980,830004,"0004",1553,1342,211,"COLEMAN"
"1549",83002,1620,35,264,83002,"002E",399,332,67,"COLEMAN"
"1550",850001,1621,934,968,850001,"0001",3270,2074,1196,"COLLIN"
"1551",850002,1622,1432,1363,850002,"0002",6248,2965,3283,"COLLIN"
"1552",850003,1623,985,378,850003,"0003",4774,940,3834,"COLLIN"
"1553",850004,1624,604,1242,850004,"0004",2583,1744,839,"COLLIN"
"1554",850005,1625,283,462,850005,"0005",1247,833,414,"COLLIN"
"1555",850006,1626,640,477,850006,"0006",1686,712,974,"COLLIN"
"1556",850007,1627,585,539,850007,"0007",1809,1027,782,"COLLIN"
"1557",850008,1628,509,1358,850008,"0008",4333,2545,1788,"COLLIN"
"1558",850009,1629,1064,1410,850009,"0009",4006,2144,1862,"COLLIN"
"1559",850010,1630,96,447,850010,"0010",781,583,198,"COLLIN"
"1560",850011,1631,603,2227,850011,"0011",5089,3409,1680,"COLLIN"
"1561",850012,1632,627,973,850012,"0012",2097,1617,480,"COLLIN"
"1562",850013,1633,498,981,850013,"0013",1421,1112,309,"COLLIN"
"1563",850014,1634,1411,937,850014,"0014",5905,1453,4452,"COLLIN"
"1564",850015,1635,626,524,850015,"0015",2726,1179,1547,"COLLIN"
"1565",850016,1636,1048,1857,850016,"0016",4236,2781,1455,"COLLIN"
"1566",850017,1637,968,1612,850017,"0017",4425,2656,1769,"COLLIN"
"1567",850018,1638,126,503,850018,"0018",1121,803,318,"COLLIN"
"1568",850019,1639,593,696,850019,"0019",1617,1216,401,"COLLIN"
"1569",850020,1640,160,488,850020,"0020",884,703,181,"COLLIN"
"1570",850021,1641,1726,1512,850021,"0021",4895,2794,2101,"COLLIN"
"1571",850022,1642,647,2360,850022,"0022",4514,3211,1303,"COLLIN"
"1572",850023,1643,1332,495,850023,"0023",5638,1569,4069,"COLLIN"
"1573",850024,1644,1093,488,850024,"0024",3626,1388,2238,"COLLIN"
"1574",850025,1645,1434,1262,850025,"0025",3530,1666,1864,"COLLIN"
"1575",850026,1646,478,365,850026,"0026",1935,801,1134,"COLLIN"
"1576",850027,1647,879,1023,850027,"0027",3071,1767,1304,"COLLIN"
"1577",850028,1648,1231,1080,850028,"0028",3822,2415,1407,"COLLIN"
"1578",850029,1649,708,1340,850029,"0029",2798,1988,810,"COLLIN"
"1579",850030,1650,1506,1869,850030,"0030",5192,3136,2056,"COLLIN"
"1580",850031,1651,763,903,850031,"0031",2005,1540,465,"COLLIN"
"1581",850032,1652,921,1029,850032,"0032",2522,1831,691,"COLLIN"
"1582",850033,1653,960,2149,850033,"0033",4839,3115,1724,"COLLIN"
"1583",850034,1654,2027,1334,850034,"0034",4715,1564,3151,"COLLIN"
"1584",850035,1655,222,921,850035,"0035",1920,1306,614,"COLLIN"
"1585",850036,1656,704,887,850036,"0036",1795,1366,429,"COLLIN"
"1586",850037,1657,265,1415,850037,"0037",2900,2205,695,"COLLIN"
"1587",850038,1658,1057,976,850038,"0038",3839,1711,2128,"COLLIN"
"1588",850039,1659,1219,892,850039,"0039",3827,1945,1882,"COLLIN"
"1589",850040,1660,1057,1614,850040,"0040",3540,2521,1019,"COLLIN"
"1590",850041,1661,980,1822,850041,"0041",3667,2321,1346,"COLLIN"
"1591",850042,1662,324,934,850042,"0042",2176,1388,788,"COLLIN"
"1592",850043,1663,1270,1033,850043,"0043",3989,1874,2115,"COLLIN"
"1593",850044,1664,494,482,850044,"0044",2882,1143,1739,"COLLIN"
"1594",850045,1665,926,1368,850045,"0045",3594,2322,1272,"COLLIN"
"1595",850046,1666,1134,755,850046,"0046",5242,1664,3578,"COLLIN"
"1596",850047,1667,978,888,850047,"0047",2974,1639,1335,"COLLIN"
"1597",850048,1668,1571,1243,850048,"0048",4798,2967,1831,"COLLIN"
"1598",850049,1669,792,984,850049,"0049",2301,1800,501,"COLLIN"
"1599",850050,1670,1295,638,850050,"0050",5489,1449,4040,"COLLIN"
"1600",850051,1671,698,361,850051,"0051",2840,876,1964,"COLLIN"
"1601",850052,1672,1950,957,850052,"0052",5664,1637,4027,"COLLIN"
"1602",850053,1673,854,927,850053,"0053",2237,1668,569,"COLLIN"
"1603",850054,1674,1452,824,850054,"0054",4513,1969,2544,"COLLIN"
"1604",850055,1675,1558,863,850055,"0055",8867,4067,4800,"COLLIN"
"1605",850056,1676,922,1350,850056,"0056",4049,2283,1766,"COLLIN"
"1606",850057,1677,1585,1832,850057,"0057",5760,3329,2431,"COLLIN"
"1607",850058,1678,1484,1170,850058,"0058",4484,2314,2170,"COLLIN"
"1608",850059,1679,1274,1578,850059,"0059",4289,2648,1641,"COLLIN"
"1609",850060,1680,801,1398,850060,"0060",2755,1761,994,"COLLIN"
"1610",850061,1681,558,700,850061,"0061",1781,1207,574,"COLLIN"
"1611",850062,1682,1044,789,850062,"0062",2786,1724,1062,"COLLIN"
"1612",850063,1683,761,879,850063,"0063",1995,1533,462,"COLLIN"
"1613",850064,1684,1121,891,850064,"0064",3403,1900,1503,"COLLIN"
"1614",850065,1685,465,443,850065,"0065",1532,912,620,"COLLIN"
"1615",850066,1686,842,744,850066,"0066",2651,1517,1134,"COLLIN"
"1616",850067,1687,1063,908,850067,"0067",3710,2259,1451,"COLLIN"
"1617",850068,1688,701,630,850068,"0068",2724,1185,1539,"COLLIN"
"1618",850069,1689,1528,1458,850069,"0069",4024,2542,1482,"COLLIN"
"1619",850070,1690,697,801,850070,"0070",1902,1451,451,"COLLIN"
"1620",850071,1691,716,684,850071,"0071",1941,1346,595,"COLLIN"
"1621",850072,1692,572,612,850072,"0072",2191,1139,1052,"COLLIN"
"1622",850073,1693,862,494,850073,"0073",2711,1287,1424,"COLLIN"
"1623",850074,1694,698,701,850074,"0074",2328,1505,823,"COLLIN"
"1624",850075,1695,1043,1089,850075,"0075",3025,1850,1175,"COLLIN"
"1625",850076,1696,1215,1296,850076,"0076",3881,2357,1524,"COLLIN"
"1626",850077,1697,1572,1063,850077,"0077",3960,2014,1946,"COLLIN"
"1627",850078,1698,1964,1226,850078,"0078",6990,3369,3621,"COLLIN"
"1628",850079,1699,965,854,850079,"0079",5151,1865,3286,"COLLIN"
"1629",850080,1700,1340,1293,850080,"0080",3849,2233,1616,"COLLIN"
"1630",850081,1701,1167,932,850081,"0081",3612,2022,1590,"COLLIN"
"1631",850082,1702,1063,943,850082,"0082",3599,1940,1659,"COLLIN"
"1632",850083,1703,964,1834,850083,"0083",4474,3071,1403,"COLLIN"
"1633",850084,1704,906,876,850084,"0084",3059,1781,1278,"COLLIN"
"1634",850085,1705,1344,989,850085,"0085",3638,1962,1676,"COLLIN"
"1635",850086,1706,1113,1093,850086,"0086",3250,1871,1379,"COLLIN"
"1636",850087,1707,1421,1164,850087,"0087",3967,344,3623,"COLLIN"
"1637",850088,1708,1014,312,850088,"0088",4359,1203,3156,"COLLIN"
"1638",850089,1709,1363,1151,850089,"0089",3593,1730,1863,"COLLIN"
"1639",850090,1710,1110,1443,850090,"0090",3110,2119,991,"COLLIN"
"1640",850091,1711,953,804,850091,"0091",2963,1798,1165,"COLLIN"
"1641",850092,1712,1368,1133,850092,"0092",5244,2669,2575,"COLLIN"
"1642",850093,1713,31,170,850093,"0093",315,274,41,"COLLIN"
"1643",850094,1714,1864,1359,850094,"0094",4293,2002,2291,"COLLIN"
"1644",850095,1715,1248,1056,850095,"0095",3253,1792,1461,"COLLIN"
"1645",850096,1716,405,377,850096,"0096",1657,657,1000,"COLLIN"
"1646",850097,1717,324,748,850097,"0097",1236,1068,168,"COLLIN"
"1647",850098,1718,391,550,850098,"0098",2494,1212,1282,"COLLIN"
"1648",850099,1719,114,62,850099,"0099",385,238,147,"COLLIN"
"1649",850100,1720,5,7,850100,"0100",69,13,56,"COLLIN"
"1650",850101,1721,1420,1414,850101,"0101",4923,2693,2230,"COLLIN"
"1651",850102,1722,775,1251,850102,"0102",2314,1900,414,"COLLIN"
"1652",850103,1723,512,355,850103,"0103",2098,696,1402,"COLLIN"
"1653",850104,1724,1172,430,850104,"0104",4686,1463,3223,"COLLIN"
"1654",850105,1725,19,18,850105,"0105",69,44,25,"COLLIN"
"1655",850106,1726,690,691,850106,"0106",2169,1316,853,"COLLIN"
"1656",850107,1727,1465,1141,850107,"0107",3545,2059,1486,"COLLIN"
"1657",850108,1728,1325,921,850108,"0108",3788,1657,2131,"COLLIN"
"1658",850109,1729,1516,1547,850109,"0109",4733,2767,1966,"COLLIN"
"1659",850110,1730,1053,1007,850110,"0110",3098,1818,1280,"COLLIN"
"1660",850111,1731,763,968,850111,"0111",2852,1987,865,"COLLIN"
"1661",850112,1732,1288,1124,850112,"0112",3084,1868,1216,"COLLIN"
"1662",850113,1733,1151,1068,850113,"0113",4251,2383,1868,"COLLIN"
"1663",850114,1734,347,822,850114,"0114",1501,1115,386,"COLLIN"
"1664",850115,1735,1291,985,850115,"0115",3294,2182,1112,"COLLIN"
"1665",850116,1736,1957,1841,850116,"0116",4936,2872,2064,"COLLIN"
"1666",850117,1737,1599,1477,850117,"0117",5284,2806,2478,"COLLIN"
"1667",850118,1738,1431,1802,850118,"0118",4711,3088,1623,"COLLIN"
"1668",850119,1739,963,931,850119,"0119",2396,1220,1176,"COLLIN"
"1669",850120,1740,1298,1520,850120,"0120",3633,2461,1172,"COLLIN"
"1670",850121,1741,1417,749,850121,"0121",3084,906,2178,"COLLIN"
"1671",850122,1742,1432,2496,850122,"0122",4868,3844,1024,"COLLIN"
"1672",850123,1743,719,785,850123,"0123",2477,1407,1070,"COLLIN"
"1673",850124,1744,1291,996,850124,"0124",4853,2003,2850,"COLLIN"
"1674",850125,1745,2238,1546,850125,"0125",6113,2725,3388,"COLLIN"
"1675",850126,1746,1712,1687,850126,"0126",4995,2922,2073,"COLLIN"
"1676",850127,1747,1393,1331,850127,"0127",4261,2495,1766,"COLLIN"
"1677",850128,1748,675,1618,850128,"0128",2717,2195,522,"COLLIN"
"1678",850129,1749,1466,1627,850129,"0129",5293,3022,2271,"COLLIN"
"1679",850130,1750,1639,1264,850130,"0130",3953,2107,1846,"COLLIN"
"1680",850131,1751,866,1367,850131,"0131",3126,2175,951,"COLLIN"
"1681",850132,1752,1231,923,850132,"0132",3425,2066,1359,"COLLIN"
"1682",850133,1753,852,934,850133,"0133",3386,1737,1649,"COLLIN"
"1683",850134,1754,1502,1282,850134,"0134",4511,1900,2611,"COLLIN"
"1684",850135,1755,1715,1338,850135,"0135",5084,1975,3109,"COLLIN"
"1685",850136,1756,711,762,850136,"0136",2375,1536,839,"COLLIN"
"1686",850137,1757,707,808,850137,"0137",2338,1262,1076,"COLLIN"
"1687",850138,1758,700,818,850138,"0138",2202,1514,688,"COLLIN"
"1688",850139,1759,1851,1246,850139,"0139",6404,2529,3875,"COLLIN"
"1689",850140,1760,1314,2242,850140,"0140",4699,3542,1157,"COLLIN"
"1690",850141,1761,1437,1167,850141,"0141",3477,1867,1610,"COLLIN"
"1691",850142,1762,1273,1008,850142,"0142",4187,2079,2108,"COLLIN"
"1692",850143,1763,776,873,850143,"0143",2487,1576,911,"COLLIN"
"1693",850144,1764,989,1137,850144,"0144",2881,1674,1207,"COLLIN"
"1694",850145,1765,722,537,850145,"0145",1726,892,834,"COLLIN"
"1695",850146,1766,1850,1665,850146,"0146",5469,2820,2649,"COLLIN"
"1696",850147,1767,775,693,850147,"0147",2711,1358,1353,"COLLIN"
"1697",850148,1768,131,151,850148,"0148",414,361,53,"COLLIN"
"1698",850149,1769,1455,1802,850149,"0149",4416,2730,1686,"COLLIN"
"1699",850150,1770,538,808,850150,"0150",1589,1027,562,"COLLIN"
"1700",850151,1771,738,540,850151,"0151",1976,865,1111,"COLLIN"
"1701",850152,1772,95,27,850152,"0152",740,87,653,"COLLIN"
"1702",850153,1773,1591,1855,850153,"0153",5116,2619,2497,"COLLIN"
"1703",850154,1774,172,777,850154,"0154",1246,969,277,"COLLIN"
"1704",850155,1775,985,1158,850155,"0155",2937,1784,1153,"COLLIN"
"1705",850156,1776,1207,1386,850156,"0156",3904,2359,1545,"COLLIN"
"1706",850157,1777,1657,1383,850157,"0157",4265,1905,2360,"COLLIN"
"1707",850158,1778,1228,815,850158,"0158",3218,1148,2070,"COLLIN"
"1708",850159,1779,1195,1004,850159,"0159",4409,1728,2681,"COLLIN"
"1709",850160,1780,39,263,850160,"0160",363,310,53,"COLLIN"
"1710",850161,1781,71,129,850161,"0161",353,267,86,"COLLIN"
"1711",850162,1782,33,188,850162,"0162",271,213,58,"COLLIN"
"1712",850163,1783,796,737,850163,"0163",2980,1372,1608,"COLLIN"
"1713",850164,1784,672,717,850164,"0164",1807,1262,545,"COLLIN"
"1714",850165,1785,280,441,850165,"0165",875,533,342,"COLLIN"
"1715",850166,1786,1528,1488,850166,"0166",4393,1912,2481,"COLLIN"
"1716",850167,1787,2261,1470,850167,"0167",5460,2199,3261,"COLLIN"
"1717",850168,1788,521,937,850168,"0168",1721,1246,475,"COLLIN"
"1718",850169,1789,1267,1125,850169,"0169",3950,1822,2128,"COLLIN"
"1719",850170,1790,532,791,850170,"0170",2014,1242,772,"COLLIN"
"1720",850171,1791,908,900,850171,"0171",3098,1343,1755,"COLLIN"
"1721",850172,1792,1123,2142,850172,"0172",5577,3514,2063,"COLLIN"
"1722",850173,1793,173,299,850173,"0173",523,450,73,"COLLIN"
"1723",850174,1794,1376,1684,850174,"0174",4996,2817,2179,"COLLIN"
"1724",850175,1795,577,836,850175,"0175",1949,1177,772,"COLLIN"
"1725",850176,1796,1534,989,850176,"0176",6831,3371,3460,"COLLIN"
"1726",850177,1797,781,817,850177,"0177",3755,2280,1475,"COLLIN"
"1727",850178,1798,568,1442,850178,"0178",2843,2021,822,"COLLIN"
"1728",850179,1799,1157,2664,850179,"0179",4314,3721,593,"COLLIN"
"1729",850180,1800,1216,1134,850180,"0180",4570,1868,2702,"COLLIN"
"1730",850181,1801,523,934,850181,"0181",2846,1685,1161,"COLLIN"
"1731",850182,1802,1259,1240,850182,"0182",4321,2460,1861,"COLLIN"
"1732",850183,1803,11,55,850183,"0183",80,70,10,"COLLIN"
"1733",850184,1804,1031,1078,850184,"0184",5009,2267,2742,"COLLIN"
"1734",850185,1805,16,20,850185,"0185",61,59,2,"COLLIN"
"1735",850186,1806,13,84,850186,"0186",139,122,17,"COLLIN"
"1736",850187,1807,44,369,850187,"0187",624,482,142,"COLLIN"
"1737",850188,1808,5,38,850188,"0188",183,104,79,"COLLIN"
"1738",850189,1809,103,467,850189,"0189",1042,719,323,"COLLIN"
"1739",850190,1810,8,48,850190,"0190",86,58,28,"COLLIN"
"1740",850191,1811,60,252,850191,"0191",826,440,386,"COLLIN"
"1741",850192,1812,405,1363,850192,"0192",2753,1922,831,"COLLIN"
"1742",850193,1813,148,604,850193,"0193",1425,1026,399,"COLLIN"
"1743",850194,1814,2,23,850194,"0194",24,17,7,"COLLIN"
"1744",850195,1815,165,497,850195,"0195",910,703,207,"COLLIN"
"1745",850196,1816,646,718,850196,"0196",2187,1227,960,"COLLIN"
"1746",850197,1817,583,374,850197,"0197",1712,603,1109,"COLLIN"
"1747",850198,1818,13,84,850198,"0198",140,98,42,"COLLIN"
"1748",850199,1819,563,1364,850199,"0199",2373,1790,583,"COLLIN"
"1749",850200,1820,410,858,850200,"0200",1868,1369,499,"COLLIN"
"1750",850201,1821,0,0,850201,"0201",0,0,0,"COLLIN"
"1751",850202,1822,0,0,850202,"0202",0,0,0,"COLLIN"
"1752",850203,1823,929,1458,850203,"0203",2968,2373,595,"COLLIN"
"1753",850204,1824,126,169,850204,"0204",355,236,119,"COLLIN"
"1754",850205,1825,10,11,850205,"0205",24,13,11,"COLLIN"
"1755",850206,1826,533,745,850206,"0206",2061,1365,696,"COLLIN"
"1756",850207,1827,1239,1765,850207,"0207",4187,2625,1562,"COLLIN"
"1757",850208,1828,701,1188,850208,"0208",2631,1715,916,"COLLIN"
"1758",850209,1829,376,407,850209,"0209",1442,663,779,"COLLIN"
"1759",850210,1830,776,545,850210,"0210",1671,701,970,"COLLIN"
"1760",850211,1831,1111,1279,850211,"0211",3554,2224,1330,"COLLIN"
"1761",850212,1832,2104,1539,850212,"0212",5841,1538,4303,"COLLIN"
"1762",850213,1833,1412,1204,850213,"0213",4330,1736,2594,"COLLIN"
"1763",850214,1834,869,2410,850214,"0214",3887,3112,775,"COLLIN"
"1764",850215,1835,386,968,850215,"0215",2942,1789,1153,"COLLIN"
"1765",850216,1836,1185,2441,850216,"0216",5207,3472,1735,"COLLIN"
"1766",850217,1837,764,1090,850217,"0217",2827,1755,1072,"COLLIN"
"1767",850218,1838,1629,1406,850218,"0218",4483,1897,2586,"COLLIN"
"1768",850219,1839,1348,1260,850219,"0219",4188,2255,1933,"COLLIN"
"1769",850220,1840,1701,1359,850220,"0220",5689,1567,4122,"COLLIN"
"1770",850221,1841,1405,2232,850221,"0221",5024,3617,1407,"COLLIN"
"1771",850222,1842,1329,1196,850222,"0222",4297,1758,2539,"COLLIN"
"1772",850223,1843,747,786,850223,"0223",1947,1124,823,"COLLIN"
"1773",850224,1844,520,1491,850224,"0224",2438,1861,577,"COLLIN"
"1774",850225,1845,1614,1169,850225,"0225",4394,1480,2914,"COLLIN"
"1775",850226,1846,1659,1542,850226,"0226",4796,2698,2098,"COLLIN"
"1776",850227,1847,1583,1564,850227,"0227",4385,2432,1953,"COLLIN"
"1777",850228,1848,1492,1492,850228,"0228",6148,2720,3428,"COLLIN"
"1778",850229,1849,444,448,850229,"0229",1746,883,863,"COLLIN"
"1779",850230,1850,1772,1226,850230,"0230",6483,2865,3618,"COLLIN"
"1780",850231,1851,1001,1168,850231,"0231",4001,2219,1782,"COLLIN"
"1781",850232,1852,1092,1466,850232,"0232",3690,2175,1515,"COLLIN"
"1782",850233,1853,566,761,850233,"0233",2184,1250,934,"COLLIN"
"1783",850234,1854,900,705,850234,"0234",2222,887,1335,"COLLIN"
"1784",850235,1855,836,576,850235,"0235",2381,897,1484,"COLLIN"
"1785",850236,1856,869,1330,850236,"0236",2841,1985,856,"COLLIN"
"1786",850237,1857,863,734,850237,"0237",2565,1054,1511,"COLLIN"
"1787",850238,1858,1459,1114,850238,"0238",4900,2102,2798,"COLLIN"
"1788",850239,1859,996,2098,850239,"0239",4249,2855,1394,"COLLIN"
"1789",850240,1860,1781,3518,850240,"0240",5159,3647,1512,"COLLIN"
"1790",850241,1861,791,688,850241,"0241",1956,1059,897,"COLLIN"
"1791",850242,1862,1108,1015,850242,"0242",3895,1901,1994,"COLLIN"
"1792",850243,1863,351,657,850243,"0243",1319,924,395,"COLLIN"
"1793",850244,1864,1084,883,850244,"0244",3053,1655,1398,"COLLIN"
"1794",850245,1865,1042,1314,850245,"0245",4293,1828,2465,"COLLIN"
"1795",850246,1866,1142,1102,850246,"0246",2839,1711,1128,"COLLIN"
"1796",850247,1867,489,1181,850247,"0247",1982,1457,525,"COLLIN"
"1797",850248,1868,852,716,850248,"0248",2559,1171,1388,"COLLIN"
"1798",870101,1869,42,281,870101,"0101",490,419,71,"COLLINGSWORTH"
"1799",870201,1870,34,181,870201,"0201",410,218,192,"COLLINGSWORTH"
"1800",870202,1871,2,37,870202,"0202",70,39,31,"COLLINGSWORTH"
"1801",870301,1872,31,206,870301,"0301",411,240,171,"COLLINGSWORTH"
"1802",870302,1873,5,38,870302,"0302",90,73,17,"COLLINGSWORTH"
"1803",870401,1874,36,221,870401,"0401",416,234,182,"COLLINGSWORTH"
"1804",870402,1875,5,84,870402,"0402",101,86,15,"COLLINGSWORTH"
"1805",890101,1876,413,1107,890101,"0101",2990,1692,1298,"COLORADO"
"1806",890102,1877,42,170,890102,"0102",359,232,127,"COLORADO"
"1807",890103,1878,58,382,890103,"0103",675,466,209,"COLORADO"
"1808",890201,1879,477,1781,890201,"0201",3466,2370,1096,"COLORADO"
"1809",890202,1880,58,376,890202,"0202",582,461,121,"COLORADO"
"1810",890302,1881,128,792,890302,"0302",1059,950,109,"COLORADO"
"1811",890303,1882,63,392,890303,"0303",649,589,60,"COLORADO"
"1812",890304,1883,57,357,890304,"0304",563,478,85,"COLORADO"
"1813",890305,1884,279,1002,890305,"0305",1947,1406,541,"COLORADO"
"1814",890401,1885,125,211,890401,"0401",502,252,250,"COLORADO"
"1815",890402,1886,720,902,890402,"0402",3301,1034,2267,"COLORADO"
"1816",910101,1887,1073,1926,910101,"0101",4374,3341,1033,"COMAL"
"1817",910102,1888,707,2708,910102,"0102",4292,3191,1101,"COMAL"
"1818",910103,1889,810,2610,910103,"0103",3832,3096,736,"COMAL"
"1819",910104,1890,404,1301,910104,"0104",2373,1949,424,"COMAL"
"1820",910105,1891,695,2261,910105,"0105",4749,3614,1135,"COMAL"
"1821",910106,1892,597,2363,910106,"0106",3500,2696,804,"COMAL"
"1822",910107,1893,846,2151,910107,"0107",3141,2336,805,"COMAL"
"1823",910108,1894,367,1118,910108,"0108",2127,1673,454,"COMAL"
"1824",910109,1895,271,1089,910109,"0109",1604,1285,319,"COMAL"
"1825",910110,1896,491,1550,910110,"0110",2468,1750,718,"COMAL"
"1826",910201,1897,1071,2063,910201,"0201",4821,2979,1842,"COMAL"
"1827",910203,1900,1048,2962,910203,"0203",5133,3802,1331,"COMAL"
"1828",910204,1901,691,2238,910204,"0204",4006,2733,1273,"COMAL"
"1829",910205,1902,1295,2780,910205,"0205",4875,3237,1638,"COMAL"
"1830",910206,1903,704,2262,910206,"0206",3672,2441,1231,"COMAL"
"1831",910207,1904,438,1509,910207,"0207",2180,1710,470,"COMAL"
"1832",910302,1910,696,1073,910302,"0302",3165,1822,1343,"COMAL"
"1833",910303,1911,365,314,910303,"0303",1143,486,657,"COMAL"
"1834",910304,1912,835,1264,910304,"0304",4417,2335,2082,"COMAL"
"1835",910305,1913,826,1697,910305,"0305",4148,2362,1786,"COMAL"
"1836",910306,1914,666,1086,910306,"0306",4152,2458,1694,"COMAL"
"1837",910307,1915,413,639,910307,"0307",2299,1119,1180,"COMAL"
